"id","a2.pos","z","t","r.z","z.o","a1","a2","u","v","d1","d2","x1","x2"
6199,1,0,119.788997669377,1,0,0,2.19623921065484,2.19623921065484,Inf,0,0,1,1
6200,2,0,306.991052668397,1,0,0.80473145838423,2.65233457784832,2.65233457784832,Inf,0,0,1,0
6201,1,0,298.895332622533,1,0,0,0.507053792189052,0.507053792189052,Inf,0,0,0,0
6202,2,0,30.6987057737509,1,0,2.25845666671005,2.9764432655671,2.9764432655671,Inf,0,0,1,1
6203,3,0,10.7002983081721,1,0,2.91256315575293,3.51492685022463,3.51492685022463,Inf,0,0,1,1
6204,2,0,87.4633996338318,1,0,0.622279104573949,2.81415982510645,2.81415982510645,Inf,0,0,1,0
6205,4,0,81.7091521139683,0,2,2.4655444952656,3.77685399216174,3.77685399216174,Inf,0,0,0,0
6206,1,0,32.9536303950871,1,0,0,0.941702542859169,0.941702542859169,Inf,0,0,1,1
6207,3,0,84.3970785542557,1,0,4.87906180929615,5.97422754218678,5.97422754218678,Inf,0,0,1,1
6208,1,0,1.43574810808236,0,2,0,1.03307659387188,1.03307659387188,Inf,0,0,0,1
6209,0,1,0,1,1,0,0,0,Inf,1,1,1,0
6210,2,0,140.453849432238,1,0,2.24842004345567,4.06686722113103,4.06686722113103,Inf,0,0,1,0
6211,1,0,128.203490670802,0,2,0,2.08443191783823,2.08443191783823,Inf,0,0,0,0
6212,2,0,2.90731924891024,1,0,1.57747430714308,2.67224280496848,2.67224280496848,Inf,0,0,0,1
6213,2,0,90.7495414864978,1,0,1.6622572373385,3.17829885725026,3.17829885725026,Inf,0,0,1,1
6214,1,0,274.053078458155,1,0,0,0.594825952839625,0.594825952839625,Inf,0,0,0,0
6215,2,0,14.5318025075182,1,0,1.43948058122871,2.54854505134221,2.54854505134221,Inf,0,0,1,1
6216,3,0,157.351756104147,1,0,2.91877867990317,4.09767636361857,4.09767636361857,Inf,0,0,1,0
6217,3,0,303.535308141196,1,0,2.34199008419364,4.29937278313363,4.29937278313363,Inf,0,0,1,0
6218,1,0,40.7033288023583,1,0,0,1.21082002437406,1.21082002437406,Inf,0,0,1,0
6219,4,0,28.6494306353687,1,0,4.38081134735334,5.83927233901794,5.83927233901794,Inf,0,0,0,1
6220,1,0,200.565565115622,1,0,0,1.19358726332531,1.19358726332531,Inf,0,0,1,1
6221,2,0,136.665058066742,1,0,1.58692752121095,2.06490835277043,2.06490835277043,Inf,0,0,0,0
6222,0,1,0,1,1,0,0,0,Inf,1,1,1,1
6223,3,0,3.46962385292103,1,0,2.02861005632332,3.94417751717086,2.02861005632332,3.94417751717086,0,1,0,1
6224,4,0,47.2486715870852,1,0,5.04904488851304,5.42867789996154,5.42867789996154,Inf,0,0,0,1
6225,0,0,76.7906593590245,1,0,0,0,0,Inf,0,0,0,1
6226,1,0,55.8904375496645,0,2,0,1.0019892327403,1.0019892327403,Inf,0,0,0,0
6227,0,0,96.9011087921496,1,0,0,0,0,Inf,0,0,0,0
6228,1,0,117.804252972954,1,0,0,0.896603899175783,0.896603899175783,Inf,0,0,1,1
6229,1,0,48.4985637506224,0,2,0,1.31976885968337,1.31976885968337,Inf,0,0,1,1
6230,2,0,292.283467753787,0,2,1.01571642853655,1.77601537492353,1.77601537492353,Inf,0,0,0,0
6231,2,0,47.3841055909154,1,0,1.91202745024815,4.44089352054601,4.44089352054601,Inf,0,0,0,1
6232,3,0,4.01928121266794,1,0,2.37966177755953,4.46040728918512,2.37966177755953,4.46040728918512,0,1,1,1
6233,2,0,227.188767332021,1,0,2.39105279934289,4.14746490906535,4.14746490906535,Inf,0,0,1,0
6234,3,0,17.4955210832637,1,0,2.53971879995165,4.32918519699408,4.32918519699408,Inf,0,0,0,0
6235,1,0,0.825787768656365,1,0,0,3.04519711915911,0,3.04519711915911,0,1,0,0
6236,1,0,21.4077600720602,0,2,0,0.85032368200923,0.85032368200923,Inf,0,0,0,0
6237,2,0,67.972042061887,1,0,1.38922655824973,3.86876142459577,3.86876142459577,Inf,0,0,1,0
6238,2,0,54.161596950176,1,0,1.49442335079785,2.00216017799997,2.00216017799997,Inf,0,0,0,0
6239,1,0,43.1184312669972,1,0,0,1.77767237028693,1.77767237028693,Inf,0,0,0,0
6240,2,0,196.40908339728,0,2,2.13413877793071,5.17767689002382,5.17767689002382,Inf,0,0,0,0
6241,1,0,92.5143449237966,0,2,0,1.20779198321634,1.20779198321634,Inf,0,0,1,1
6242,1,0,0.068180551305957,0,2,0,2.13536854942271,0,2.13536854942271,2,1,1,1
6243,0,1,0,1,1,0,0,0,Inf,1,1,1,1
6244,2,0,5.57512930466924,1,0,0.934200156475187,3.27539419067982,3.27539419067982,Inf,0,0,1,1
6245,0,0,17.4958888506968,1,0,0,0,0,Inf,0,0,1,1
6246,2,0,55.1666218432088,1,0,2.94810383856923,4.69092363441743,4.69092363441743,Inf,0,0,1,1
6247,0,0,112.997106761086,1,0,0,0,0,Inf,0,0,0,0
6248,2,0,129.732803394717,1,0,1.99675071934906,5.96185707496534,5.96185707496534,Inf,0,0,0,0
6249,2,0,21.3104607050343,1,0,1.09674938027367,3.53781908214457,3.53781908214457,Inf,0,0,1,1
6250,1,0,181.050458313933,0,2,0,1.69771934957373,1.69771934957373,Inf,0,0,1,0
6251,0,0,0.697328208671732,1,0,0,0,0,Inf,0,0,1,1
6252,2,0,27.6898747435356,1,0,1.51282811091574,3.17739677085593,3.17739677085593,Inf,0,0,0,0
6253,2,0,44.6139411942232,1,0,2.41671763856041,5.12499660580164,5.12499660580164,Inf,0,0,1,1
6254,2,0,324.690244994192,1,0,1.31013468312369,3.20746572622224,3.20746572622224,Inf,0,0,1,0
6255,2,0,17.6391868748353,0,2,1.81064627787049,2.98936681506433,2.98936681506433,Inf,0,0,0,1
6256,1,0,2.60210378272406,1,0,0,1.52730529985688,1.52730529985688,Inf,0,0,0,0
6257,2,0,196.140278670094,1,0,1.10769365306442,2.37727558941831,2.37727558941831,Inf,0,0,1,0
6258,0,0,14.5978886743705,1,0,0,0,0,Inf,0,0,1,1
6259,2,0,289.595388318362,0,2,1.16487109629775,3.11856582857266,3.11856582857266,Inf,0,0,0,0
6260,0,0,157.72104826279,1,0,0,0,0,Inf,0,0,1,0
6261,0,0,13.7303998394613,0,2,0,0,0,Inf,2,2,0,0
6262,2,0,11.1283611519273,0,2,0.778453449404777,1.70918744344669,1.70918744344669,Inf,0,0,0,0
6263,2,0,89.6716014874238,1,0,0.776577386765672,2.06277473056609,2.06277473056609,Inf,0,0,0,0
6264,0,1,0,1,1,0,0,0,Inf,1,1,1,1
6265,1,0,116.288773561326,1,0,0,1.39364049547928,1.39364049547928,Inf,0,0,0,0
6266,1,0,8.47243903857195,0,2,0,1.26806262725403,1.26806262725403,Inf,0,0,0,1
6267,1,0,2.04269856178845,1,0,0,1.77847731324028,1.77847731324028,Inf,0,0,1,0
6268,0,0,44.1819989992668,1,0,0,0,0,Inf,0,0,1,1
6269,1,0,9.87277697401928,1,0,0,1.53592518956459,1.53592518956459,Inf,0,0,0,0
6270,2,0,76.0438837033444,1,0,2.78408617399908,4.00418891829548,4.00418891829548,Inf,0,0,1,0
6271,1,0,202.738408524253,1,0,0,1.89393679355773,1.89393679355773,Inf,0,0,0,0
6272,3,0,155.866852732144,1,0,3.68076583945229,5.07607431819354,5.07607431819354,Inf,0,0,1,0
6273,2,0,10.0320315437832,1,0,1.80852291249599,3.62891096443131,3.62891096443131,Inf,0,0,1,1
6274,1,0,29.6721499199941,1,0,0,1.32195688968931,1.32195688968931,Inf,0,0,1,0
6275,2,0,601.934168512695,1,0,1.78866945486632,3.06710344222292,3.06710344222292,Inf,0,0,1,0
6276,1,0,43.4897079116393,1,0,0,1.59824982243497,1.59824982243497,Inf,0,0,1,1
6277,1,0,9.96592565622905,1,0,0,3.25391757104597,3.25391757104597,Inf,0,0,1,1
6278,1,0,4.38844192936884,1,0,0,1.05660164709407,1.05660164709407,Inf,0,0,1,1
6279,1,0,232.255197124777,1,0,0,1.02989196082836,1.02989196082836,Inf,0,0,1,0
6280,0,0,7.99030934541251,1,0,0,0,0,Inf,0,0,1,1
6281,1,0,484.901159692131,1,0,0,1.98561563048458,1.98561563048458,Inf,0,0,0,0
6282,1,0,6.89700832358654,1,0,0,1.77258341430722,1.77258341430722,Inf,0,0,0,1
6283,1,0,173.474516880504,1,0,0,3.37300064625336,3.37300064625336,Inf,0,0,0,0
6284,2,0,260.012105935464,0,2,1.70474759557268,5.44833429520735,5.44833429520735,Inf,0,0,0,0
6285,0,1,0,1,1,0,0,0,Inf,1,1,1,1
6286,4,0,32.7642175834946,1,0,3.16106340750652,5.30723549566931,5.30723549566931,Inf,0,0,1,1
6287,1,0,70.654388750224,1,0,0,2.05274297615252,2.05274297615252,Inf,0,0,1,0
6288,1,0,26.7750593122791,1,0,0,1.13698981229488,1.13698981229488,Inf,0,0,1,0
6289,1,0,156.320512903157,0,2,0,0.928904073596909,0.928904073596909,Inf,0,0,0,0
6290,1,0,52.7152472321965,1,0,0,1.18680511951532,1.18680511951532,Inf,0,0,1,1
6291,3,0,12.8823390990112,1,0,2.20661389384651,3.49783237481683,3.49783237481683,Inf,0,0,0,0
6292,3,0,122.51080033724,1,0,3.60752117666776,5.20016640699149,5.20016640699149,Inf,0,0,0,0
6293,1,0,100.507574285863,1,0,0,1.2688852413108,1.2688852413108,Inf,0,0,0,0
6294,1,0,44.932406344508,1,0,0,1.78426782781343,1.78426782781343,Inf,0,0,1,1
6295,4,0,7.00956206317802,1,0,5.03770752274428,5.87065872623814,5.87065872623814,Inf,0,0,1,1
6296,2,0,6.57041116565105,1,0,0.792032627613125,2.91466334138698,2.91466334138698,Inf,0,0,0,0
6297,2,0,109.499042293366,0,2,0.991080563218474,2.38274770389936,2.38274770389936,Inf,0,0,0,0
6298,3,0,384.004023236321,1,0,3.0880800236167,4.11204226576599,4.11204226576599,Inf,0,0,1,0
6299,3,0,49.3210112620578,1,0,2.51666064367045,4.45389955679614,4.45389955679614,Inf,0,0,1,1
6300,0,0,52.2282726826796,0,2,0,0,0,Inf,2,2,0,1
6301,2,0,60.4925966953894,1,0,0.959982211922096,3.1192004212452,3.1192004212452,Inf,0,0,1,1
6302,1,0,112.964586048921,1,0,0,1.53507330783938,1.53507330783938,Inf,0,0,0,0
6303,1,0,512.539151411154,1,0,0,0.53624333850536,0.53624333850536,Inf,0,0,1,0
6304,2,0,31.0585196110547,0,2,2.96478407739866,4.90295234920883,4.90295234920883,Inf,0,0,0,1
6305,0,1,0,1,1,0,0,0,Inf,1,1,1,1
6306,2,0,24.3749314008309,1,0,2.17308146614875,3.81355943750997,3.81355943750997,Inf,0,0,0,1
6307,0,0,5.4024202831878,1,0,0,0,0,Inf,0,0,1,0
6308,2,0,55.0545112992251,0,2,1.03047837561696,3.2475728099198,3.2475728099198,Inf,0,0,0,0
6309,2,0,179.074781423419,1,0,2.6741221140306,3.97030753415169,3.97030753415169,Inf,0,0,1,0
6310,0,0,31.4057845867004,1,0,0,0,0,Inf,0,0,1,1
6311,3,0,23.7609341706859,1,0,3.43543280738854,4.65283669081053,4.65283669081053,Inf,0,0,1,1
6312,3,0,14.0903290831439,1,0,2.16084595072718,3.34721400759807,3.34721400759807,Inf,0,0,1,1
6313,1,0,42.3792436146365,1,0,0,1.87177162040273,1.87177162040273,Inf,0,0,1,1
6314,1,0,51.3704383232882,0,2,0,1.7900147482477,1.7900147482477,Inf,0,0,0,0
6315,3,0,17.9979309746043,1,0,3.04579230903222,5.30963719450605,5.30963719450605,Inf,0,0,1,1
6316,0,0,43.1737864531178,1,0,0,0,0,Inf,0,0,1,1
6317,1,0,212.507757688252,1,0,0,0.792519778273646,0.792519778273646,Inf,0,0,0,0
6318,0,0,15.8606176876768,1,0,0,0,0,Inf,0,0,1,1
6319,3,0,27.9084371572643,1,0,2.52667807576833,4.43402885870647,4.43402885870647,Inf,0,0,1,0
6320,2,0,148.134681019528,1,0,0.571785654981618,0.959680232371497,0.959680232371497,Inf,0,0,1,0
6321,1,0,41.0481717345428,1,0,0,1.73625171970777,1.73625171970777,Inf,0,0,0,0
6322,0,0,154.427995177248,1,0,0,0,0,Inf,0,0,0,0
6323,1,0,3.52517940061079,0,2,0,3.13761765555219,3.13761765555219,Inf,0,0,0,0
6324,2,0,136.965480164429,1,0,1.87932062440945,3.13141430047624,3.13141430047624,Inf,0,0,1,1
6325,1,0,253.810372408755,1,0,0,1.88060335596977,1.88060335596977,Inf,0,0,0,0
6326,1,0,72.6231498400014,1,0,0,2.13554021646424,2.13554021646424,Inf,0,0,1,1
6327,0,0,41.0627981884847,0,2,0,0,0,Inf,2,2,1,1
6328,0,0,37.321849948023,1,0,0,0,0,Inf,0,0,1,0
6329,1,0,14.2667401401933,0,2,0,1.5263873149716,1.5263873149716,Inf,0,0,1,1
6330,4,0,161.380790998212,1,0,4.4331117579392,5.94479300186688,5.94479300186688,Inf,0,0,1,0
6331,2,0,142.736455311175,1,0,1.49823748872723,3.11538008571126,3.11538008571126,Inf,0,0,1,0
6332,1,0,11.5426881219743,1,0,0,1.90919226750128,1.90919226750128,Inf,0,0,1,1
6333,1,0,181.719030442545,1,0,0,1.40588402064485,1.40588402064485,Inf,0,0,0,0
6334,1,0,1.39106006356025,1,0,0,3.54184248161061,0,3.54184248161061,0,1,0,0
6335,1,0,210.840301891442,1,0,0,1.94501483861313,1.94501483861313,Inf,0,0,0,0
6336,2,0,3.32101521556611,1,0,1.96724511170916,4.24403477750277,1.96724511170916,4.24403477750277,0,1,1,1
6337,2,0,96.1333421210359,1,0,1.20820296607865,2.79308063556996,2.79308063556996,Inf,0,0,1,1
6338,1,0,104.487806556867,1,0,0,0.723168603425537,0.723168603425537,Inf,0,0,1,0
6339,2,0,101.950806924966,1,0,2.21712988818911,3.51273342945543,3.51273342945543,Inf,0,0,0,0
6340,2,0,2.44126417571809,1,0,2.28011074870316,3.90810361713153,2.28011074870316,3.90810361713153,0,1,0,0
6341,2,0,169.476777053614,1,0,0.298314770474698,1.05237570643386,1.05237570643386,Inf,0,0,1,0
6342,1,0,33.007152779922,1,0,0,1.14316951724948,1.14316951724948,Inf,0,0,0,1
6343,1,0,164.906685331189,1,0,0,2.07872687743161,2.07872687743161,Inf,0,0,1,0
6344,2,0,29.9223232499893,1,0,1.8971770117426,3.11389760707125,3.11389760707125,Inf,0,0,0,0
6345,2,0,427.181603840895,0,2,1.8050804243577,2.67325242866876,2.67325242866876,Inf,0,0,0,0
6346,2,0,9.77158079151585,1,0,1.74336268737937,2.86444444640082,2.86444444640082,Inf,0,0,1,1
6347,3,0,4.46600303460453,1,0,3.22738585073053,4.72364441683033,3.22738585073053,4.72364441683033,0,1,1,1
6348,1,0,25.5430788519969,0,2,0,0.587134094854156,0.587134094854156,Inf,0,0,1,1
6349,1,0,163.136261481182,1,0,0,1.35663133492169,1.35663133492169,Inf,0,0,1,0
6350,1,0,113.334565855537,0,2,0,1.39971649036976,1.39971649036976,Inf,0,0,0,1
6351,3,0,79.9638557642696,1,0,1.8709300831945,3.51453777346426,3.51453777346426,Inf,0,0,1,1
6352,2,0,110.089328234977,1,0,1.73927953445989,3.93532462510875,3.93532462510875,Inf,0,0,0,1
6353,1,0,764.715903510891,1,0,0,2.02268395512962,2.02268395512962,Inf,0,0,1,0
6354,2,0,53.3586906427509,1,0,1.23224085012594,3.41214048142185,3.41214048142185,Inf,0,0,1,1
6355,3,0,39.2634235467003,1,0,1.63140934275912,3.00749981396711,3.00749981396711,Inf,0,0,1,1
6356,0,0,13.3804190175201,1,0,0,0,0,Inf,0,0,1,1
6357,3,0,24.7029571149444,1,0,3.11821597688585,4.7598546639587,4.7598546639587,Inf,0,0,1,1
6358,1,0,270.205907267811,1,0,0,1.28532328608626,1.28532328608626,Inf,0,0,1,0
6359,2,0,9.65460641194625,0,2,1.58704826953967,2.3758936938419,2.3758936938419,Inf,0,0,0,0
6360,1,0,12.6375230149014,1,0,0,2.26388750952392,2.26388750952392,Inf,0,0,1,1
6361,3,0,229.124833049795,1,0,1.86814055720263,3.97030378341534,3.97030378341534,Inf,0,0,1,0
6362,2,0,31.4612835065417,1,0,0.979139316737249,2.61632209962898,2.61632209962898,Inf,0,0,1,1
6363,1,0,0.229769561231167,1,0,0,0.895444960383351,0,0.895444960383351,0,1,1,0
6364,1,0,395.8848965799,1,0,0,1.25026988312916,1.25026988312916,Inf,0,0,1,0
6365,2,0,253.327083695051,1,0,0.701355431399129,2.21317973196918,2.21317973196918,Inf,0,0,0,0
6366,0,0,116.004318714879,1,0,0,0,0,Inf,0,0,0,0
6367,1,0,17.9778705250829,1,0,0,1.18831539293397,1.18831539293397,Inf,0,0,0,1
6368,1,0,4.28779112503802,1,0,0,1.69367529372073,1.69367529372073,Inf,0,0,1,1
6369,2,0,118.824259922954,1,0,0.359890005980431,1.54554311654053,1.54554311654053,Inf,0,0,0,0
6370,1,0,64.0680917160513,1,0,0,1.22125149101881,1.22125149101881,Inf,0,0,1,1
6371,2,0,68.8763981087924,1,0,1.15017365568133,3.10916885036177,3.10916885036177,Inf,0,0,0,0
6372,2,0,69.4479013779238,1,0,1.45067522065783,2.2360078857237,2.2360078857237,Inf,0,0,0,1
6373,1,0,21.7636719523175,1,0,0,0.969154274473082,0.969154274473082,Inf,0,0,0,1
6374,2,0,60.8668945112007,1,0,1.52773165118173,3.62324890938788,3.62324890938788,Inf,0,0,1,1
6375,1,0,11.4043114345655,1,0,0,2.29886808009343,2.29886808009343,Inf,0,0,1,1
6376,1,0,403.730595903975,1,0,0,0.717657871889558,0.717657871889558,Inf,0,0,0,0
6377,3,0,53.1156154324332,1,0,1.332300065945,2.35230070636045,2.35230070636045,Inf,0,0,1,0
6378,0,1,0,1,1,0,0,0,Inf,1,1,1,1
6379,2,0,105.034026922478,1,0,1.46445991543029,2.67478609638508,2.67478609638508,Inf,0,0,0,0
6380,1,0,4.97699989915775,1,0,0,0.81229821855019,0.81229821855019,Inf,0,0,1,1
6381,1,0,49.5263487649851,1,0,0,1.36898270425474,1.36898270425474,Inf,0,0,1,1
6382,2,0,2.15796506852025,0,2,1.72635391516134,2.64000833016383,1.72635391516134,2.64000833016383,0,1,1,1
6383,3,0,116.750439476869,1,0,3.3555732940545,5.69354424166698,5.69354424166698,Inf,0,0,0,0
6384,2,0,69.9368341877259,1,0,1.95012284693716,3.18500584221206,3.18500584221206,Inf,0,0,1,1
6385,1,0,141.508161384214,1,0,0,3.67319162502377,3.67319162502377,Inf,0,0,1,0
6386,1,0,411.203271432056,1,0,0,1.11555798127884,1.11555798127884,Inf,0,0,1,0
6387,2,0,140.499166496018,1,0,1.20183425790926,3.50426743953927,3.50426743953927,Inf,0,0,0,0
6388,3,0,26.6132634657917,1,0,1.94734396775356,2.99309854314813,2.99309854314813,Inf,0,0,1,1
6389,3,0,3.04550926991846,1,0,2.84403471325103,4.1757790539738,2.84403471325103,4.1757790539738,0,1,1,1
6390,1,0,55.3808917887371,0,2,0,1.43403376281123,1.43403376281123,Inf,0,0,1,0
6391,3,0,13.9161293073023,1,0,2.80858433089185,4.60984756892225,4.60984756892225,Inf,0,0,0,1
6392,1,0,156.772388152877,1,0,0,1.4680860017405,1.4680860017405,Inf,0,0,1,0
6393,3,0,10.8306714084068,1,0,2.42499895396475,4.01183660312552,4.01183660312552,Inf,0,0,0,1
6394,2,0,11.3309127165206,1,0,0.575111705742624,1.75851963527249,1.75851963527249,Inf,0,0,0,1
6395,1,0,204.568279197199,0,2,0,2.98803355245555,2.98803355245555,Inf,0,0,0,0
6396,2,0,357.405150235293,1,0,1.22797760057608,4.13213187358935,4.13213187358935,Inf,0,0,0,0
6397,3,0,130.56378312748,0,2,3.13620982519798,4.15223665025035,4.15223665025035,Inf,0,0,0,0
6398,3,0,39.7358937692462,1,0,1.99519734873346,3.10978862436185,3.10978862436185,Inf,0,0,0,0
6399,0,0,317.178672205279,1,0,0,0,0,Inf,0,0,1,0
6400,1,0,531.685550910285,1,0,0,1.53760743248826,1.53760743248826,Inf,0,0,0,0
6401,2,0,23.9926971621575,1,0,1.36109705668444,3.33715320621816,3.33715320621816,Inf,0,0,1,1
6402,0,0,147.155553201395,0,2,0,0,0,Inf,2,2,0,0
6403,1,0,335.376816985849,0,2,0,1.60765722416097,1.60765722416097,Inf,0,0,0,0
6404,1,0,33.8322748768652,1,0,0,0.5815945964148,0.5815945964148,Inf,0,0,1,0
6405,2,0,83.2977832772596,1,0,1.38054882728744,2.84372537962227,2.84372537962227,Inf,0,0,1,1
6406,1,0,25.4966937989539,1,0,0,0.929491265111699,0.929491265111699,Inf,0,0,0,1
6407,1,0,1.66014995618414,1,0,0,0.406889656972449,0.406889656972449,Inf,0,0,0,1
6408,1,0,250.18183712983,1,0,0,1.97851149321891,1.97851149321891,Inf,0,0,1,0
6409,1,0,30.5814187646578,1,0,0,1.48055683562567,1.48055683562567,Inf,0,0,0,0
6410,2,0,43.3201482475299,1,0,2.9290982842231,4.81057342695243,4.81057342695243,Inf,0,0,1,1
6411,3,0,9.24529339102915,1,0,2.78650122112103,3.45060519263116,3.45060519263116,Inf,0,0,1,0
6412,1,0,46.404201670177,1,0,0,1.18663913322046,1.18663913322046,Inf,0,0,1,1
6413,1,0,10.2148149618969,1,0,0,0.908625301292844,0.908625301292844,Inf,0,0,1,1
6414,1,0,61.7477387348595,1,0,0,0.825746020423691,0.825746020423691,Inf,0,0,1,1
6415,0,0,95.05014739123,1,0,0,0,0,Inf,0,0,0,1
6416,3,0,1035.14863542367,1,0,1.99425735480591,2.52319644678732,2.52319644678732,Inf,0,0,1,0
6417,2,0,114.673823691754,1,0,1.54558090774733,2.56197022335137,2.56197022335137,Inf,0,0,0,0
6418,1,0,13.0425687717755,1,0,0,1.18594492380712,1.18594492380712,Inf,0,0,1,0
6419,2,0,274.50689586734,1,0,1.24473296394322,2.34569039850792,2.34569039850792,Inf,0,0,0,0
6420,2,0,14.4801572264527,1,0,1.10338096392947,2.00117621894616,2.00117621894616,Inf,0,0,1,0
6421,2,0,3.56963159101213,1,0,2.11561624436956,4.69789964718278,2.11561624436956,4.69789964718278,0,1,1,0
6422,1,0,224.604154588929,1,0,0,2.22929621151465,2.22929621151465,Inf,0,0,0,1
6423,2,0,322.175441204471,1,0,1.16685453515919,3.04732325220932,3.04732325220932,Inf,0,0,1,0
6424,3,0,59.4672685701572,1,0,2.31966995069374,4.93038080391438,4.93038080391438,Inf,0,0,0,1
6425,0,1,0,1,1,0,0,0,Inf,1,1,0,0
6426,1,0,43.8176517398039,1,0,0,1.49606892122546,1.49606892122546,Inf,0,0,0,1
6427,1,0,17.5198308707448,1,0,0,2.08071847545236,2.08071847545236,Inf,0,0,1,1
6428,1,0,110.75018171315,0,2,0,1.91440902110263,1.91440902110263,Inf,0,0,0,0
6429,1,0,20.2195115844289,1,0,0,1.82325359313938,1.82325359313938,Inf,0,0,0,1
6430,2,0,10.6648446670731,1,0,1.43211115844336,2.68053486228188,2.68053486228188,Inf,0,0,1,1
6431,0,0,123.130816675863,1,0,0,0,0,Inf,0,0,1,1
6432,3,0,5.16127473218099,1,0,3.7507858150105,5.57725540278515,3.7507858150105,5.57725540278515,0,1,1,1
6433,1,0,38.3890110562998,1,0,0,2.31358830315806,2.31358830315806,Inf,0,0,0,1
6434,2,0,240.701716338653,1,0,1.71940487324719,4.02505841420821,4.02505841420821,Inf,0,0,1,0
6435,3,0,36.389407709629,1,0,2.58183500759298,3.96529810822149,3.96529810822149,Inf,0,0,1,1
6436,2,0,133.885615380209,1,0,1.29074751703763,2.63640972038562,2.63640972038562,Inf,0,0,0,0
6437,4,0,20.5843361966918,0,2,4.69886376136131,5.57992837092232,5.57992837092232,Inf,0,0,1,1
6438,2,0,63.7564429972351,1,0,0.707356190318584,2.47630435477187,2.47630435477187,Inf,0,0,0,0
6439,4,0,106.127525968291,1,0,3.62616260016913,4.26732562432639,4.26732562432639,Inf,0,0,0,0
6440,0,1,0,1,1,0,0,0,Inf,1,1,1,0
6441,2,0,190.924842664652,1,0,1.70418087134685,2.84934872626577,2.84934872626577,Inf,0,0,0,0
6442,3,0,33.0563092531851,1,0,1.83294887900996,2.49756374419018,2.49756374419018,Inf,0,0,1,0
6443,3,0,95.9115169992453,1,0,3.94078979118706,4.93119653168944,4.93119653168944,Inf,0,0,1,1
6444,2,0,2.79119585628046,1,0,1.94088352503169,3.48480844059209,1.94088352503169,3.48480844059209,0,1,1,1
6445,2,0,230.296562447191,1,0,1.00823689339129,1.75338407448606,1.75338407448606,Inf,0,0,1,0
6446,0,0,126.566267742168,1,0,0,0,0,Inf,0,0,1,1
6447,0,0,56.0516359737267,1,0,0,0,0,Inf,0,0,0,0
6448,3,0,72.17691032751,1,0,1.90146946688764,4.06421965781515,4.06421965781515,Inf,0,0,0,1
6449,1,0,11.0387448352429,1,0,0,1.35086227203818,1.35086227203818,Inf,0,0,0,0
6450,0,0,2.28928159571449,1,0,0,0,0,Inf,0,0,0,0
6451,3,0,72.5128626181163,1,0,3.42850123313684,5.59124925317121,5.59124925317121,Inf,0,0,1,1
6452,3,0,8.47575121035092,1,0,2.90052722632025,4.54125098758763,4.54125098758763,Inf,0,0,1,1
6453,1,0,27.7668088753737,0,2,0,1.09386937138158,1.09386937138158,Inf,0,0,1,1
6454,0,1,0,1,1,0,0,0,Inf,1,1,1,1
6455,2,0,91.0818025313613,1,0,0.935834738230668,2.5187568309073,2.5187568309073,Inf,0,0,1,0
6456,2,0,42.4238256939829,1,0,2.2991393666286,4.43760735742908,4.43760735742908,Inf,0,0,1,1
6457,2,0,3.64978339930353,1,0,1.31084695361721,3.14455621192907,3.14455621192907,Inf,0,0,0,0
6458,3,0,181.492511581665,1,0,2.32828445684409,3.58066545944316,3.58066545944316,Inf,0,0,1,0
6459,1,0,385.344373534052,1,0,0,1.00621329773655,1.00621329773655,Inf,0,0,1,0
6460,2,0,8.19991598400183,1,0,1.04089964508487,1.76204371363769,1.76204371363769,Inf,0,0,1,1
6461,0,1,0,1,1,0,0,0,Inf,1,1,1,1
6462,2,0,73.2871712316994,1,0,1.4529277657411,2.74304822506125,2.74304822506125,Inf,0,0,0,1
6463,0,1,0,1,1,0,0,0,Inf,1,1,1,0
6464,2,0,51.3534736688258,1,0,1.63942661053138,3.64871539340928,3.64871539340928,Inf,0,0,1,1
6465,3,0,15.2443988617258,1,0,3.90412400975975,5.50381173957095,5.50381173957095,Inf,0,0,1,0
6466,2,0,77.7339551510612,1,0,1.80170149234461,3.07331093520771,3.07331093520771,Inf,0,0,0,0
6467,1,0,101.099720000376,1,0,0,1.60046948522167,1.60046948522167,Inf,0,0,1,1
6468,0,0,157.308811535238,1,0,0,0,0,Inf,0,0,1,0
6469,0,0,124.99467319752,1,0,0,0,0,Inf,0,0,1,0
6470,1,0,23.9817442062769,1,0,0,1.51361832711405,1.51361832711405,Inf,0,0,1,0
6471,1,0,21.0515206635099,1,0,0,1.45533759599447,1.45533759599447,Inf,0,0,1,1
6472,3,0,61.3951696363022,1,0,1.67482460925597,2.34996560607641,2.34996560607641,Inf,0,0,0,0
6473,2,0,1.73964482784549,1,0,1.30700963274305,1.76523884240428,1.30700963274305,1.76523884240428,0,1,1,1
6474,1,0,66.7124571290081,1,0,0,1.7840823036847,1.7840823036847,Inf,0,0,0,0
6475,2,0,315.301374323082,0,2,1.76819011419964,3.07964899188143,3.07964899188143,Inf,0,0,0,0
6476,2,0,35.8777235777908,1,0,0.956405202690463,2.82889605515971,2.82889605515971,Inf,0,0,1,1
6477,1,0,0.656810823341962,0,2,0,0.659051674668985,0,0.659051674668985,2,1,0,1
6478,1,0,71.7530107912403,1,0,0,1.12397312308717,1.12397312308717,Inf,0,0,1,0
